< 미적·기하 and 과학탐구 응시자 기준 분석결과 >,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1) 적정점수=합격률80%인 점수, 예상점수=합격률50%인 점수, 소신점수=합격률20%인 점수",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2) 나의 점수가 적정점수 이상인 경우(=합격률80%이상)은 진한녹색. 예상점수 이상이나 적정점수 미만인 경우(=합격률50~79%) 연한녹색. 예상점수 미만인 경우 노랑색(=합격률20~49%; 소신점수 이상) 또는 붉은색(=합격률20%미만; 소신점수에도 미달), 필수과목 결격사유로 응시제한된 경우 흰색",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모집단위,,,,나의 환산점수 및 환산점수기준 계열內전국등수(누백),,,,,2026학년도(20251113수능) 기준 지원선,,,,,,이과응시자기준 과거입시결과(합격권),,,,,,과거입시결과(상위70%),,,,,,모집군 및 정원,,,,,,,,수능반영방법,,,,,,,,,국수탐구성비 및 영어1등급대비감점,,,,,,,,,,,,,,
계열,대학교,전공,합격가능성,수능점수,내신점수,수능+내신,누백,전국등수 / 이과,적정점수,예상점수,소신점수,적정누백,예상누백,소신누백,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,대학구분,모집군,정원,시도,시군,학과특성,대학교(약칭),전공(약칭),선발유형,점수환산,수탐선택,수능요소,수능조합,필수,선택,가중택,탐구과목수,국어배점,수학배점,탐구배점,국어구성비,수학구성비,탐구구성비,영어1환점,영어2환점,영어3환점,영어4환점,영어5환점,영어6환점,영어7환점,영어8환점,영어9환점
이과,대전대학교,정보보안학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,775.00 ,667.15 ,498.13 ,65.29 ,80.57 ,90.93 ,76.41 ,79.82 ,-,81.28 ,87.16 ,62.57 ,71.39 ,77.60 ,-,66.29 ,69.42 ,58.45 ,대전대,수시이월,0 ,대전,대전,자연,대전대,정보보안,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대전대학교,정보통신전자공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,759.77 ,640.40 ,481.38 ,67.78 ,82.10 ,91.36 ,78.75 ,75.33 ,81.69 ,92.32 ,93.35 ,64.80 ,76.77 ,72.62 ,79.68 ,85.18 ,72.10 ,60.93 ,대전대,수시이월,0 ,대전,대전,자연,대전대,정보통신,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대전대학교,정치외교학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,769.69 ,682.98 ,480.67 ,66.73 ,78.19 ,91.37 ,-,-,-,-,-,-,-,-,-,-,-,-,대전대,수시이월,0 ,대전,대전,인문,대전대,정치외교,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대전대학교,중등특수교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,775.41 ,670.53 ,469.82 ,64.24 ,79.90 ,91.64 ,61.73 ,82.11 ,-,-,-,-,59.02 ,80.14 ,-,-,-,-,대전대,수시이월,0 ,대전,대전,인문,대전대,중등특수교육,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대전대학교,컴퓨터공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,795.00 ,710.92 ,513.99 ,61.97 ,75.08 ,90.07 ,72.12 ,71.84 ,65.23 ,82.76 ,93.35 ,58.33 ,69.90 ,68.74 ,61.41 ,68.69 ,64.08 ,53.76 ,대전대,수시이월,0 ,대전,대전,자연,대전대,컴퓨터공,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대전대학교,토목환경공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,764.59 ,656.56 ,500.68 ,67.18 ,81.38 ,90.77 ,72.59 ,80.35 ,83.56 ,95.31 ,93.35 ,62.00 ,70.66 ,78.19 ,81.76 ,88.96 ,83.28 ,57.82 ,대전대,수시이월,0 ,대전,대전,자연,대전대,토목,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대전대학교,패션디자인비즈니스학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,827.52 ,763.35 ,654.11 ,54.20 ,67.32 ,81.53 ,-,65.36 ,-,65.57 ,-,-,-,61.56 ,-,64.92 ,-,-,대전대,수시이월,0 ,대전,대전,인문,대전대,패션디자인,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대전대학교,혜화리버럴아츠칼리지,오류(영어국사),0.00 ,0.00 ,0.00 ,,,681.28 ,501.90 ,359.18 ,78.32 ,90.69 ,94.38 ,82.78 ,83.70 ,91.24 ,88.35 ,76.57 ,72.97 ,79.62 ,81.91 ,90.28 ,77.83 ,67.24 ,70.00 ,대전대,수시이월,0 ,대전,대전,인문,대전대,혜화리버럴칼리지,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대전대학교,화장품학과(바이오응용화학),오류(영어국사),0.00 ,0.00 ,0.00 ,,,723.76 ,514.51 ,459.11 ,73.24 ,90.05 ,92.03 ,89.19 ,89.57 ,-,95.31 ,83.59 ,71.73 ,75.27 ,88.42 ,-,-,74.47 ,68.62 ,대전대,수시이월,0 ,대전,대전,자연,대전대,응용화학,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대전대학교,환경공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,723.76 ,514.54 ,459.34 ,73.24 ,90.05 ,92.02 ,89.19 ,89.57 ,-,95.31 ,83.59 ,71.73 ,75.27 ,88.42 ,-,-,74.47 ,68.62 ,대전대,수시이월,0 ,대전,대전,자연,대전대,환경공,통합선발,대전통합,자유선택,백+백,국수영탐(1)中택2,,국수영탐(1)中택2,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-50.00 ,-100.00 ,-150.00 ,-200.00 ,-275.00 ,-350.00 ,-425.00 ,-500.00 
이과,대진대학교,AI융합학부(AI빅데이터),오류(영어국사),0.00 ,0.00 ,0.00 ,,,911.79 ,858.10 ,764.36 ,49.41 ,59.86 ,73.91 ,68.85 ,59.97 ,50.39 ,66.78 ,77.90 ,50.04 ,56.83 ,56.83 ,48.73 ,64.90 ,62.79 ,47.85 ,대진대,나,12 ,경기,포천,자연,대진대,AI빅데이터,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,AI융합학부(스마트모빌리티),오류(영어국사),0.00 ,0.00 ,0.00 ,,,880.72 ,821.54 ,721.58 ,54.83 ,66.42 ,79.21 ,70.04 ,60.07 ,65.45 ,77.30 ,87.97 ,53.79 ,61.11 ,58.37 ,60.52 ,68.89 ,65.35 ,51.74 ,대진대,나,13 ,경기,포천,자연,대진대,스마트모빌리티,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,AI융합학부(컴퓨터공학),오류(영어국사),0.00 ,0.00 ,0.00 ,,,938.19 ,893.56 ,785.67 ,43.25 ,52.39 ,71.01 ,50.94 ,52.25 ,39.70 ,61.98 ,78.97 ,44.59 ,49.08 ,47.17 ,38.58 ,59.37 ,63.56 ,42.95 ,대진대,나,16 ,경기,포천,자연,대진대,컴퓨터공,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,IT기계공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,891.60 ,831.85 ,746.88 ,53.25 ,64.51 ,76.75 ,51.70 ,61.88 ,68.22 ,75.19 ,56.06 ,59.11 ,49.28 ,56.42 ,59.64 ,73.22 ,52.74 ,51.24 ,대진대,가,20 ,경기,포천,자연,대진대,기계,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,간호학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,962.62 ,936.01 ,902.50 ,36.02 ,43.64 ,50.39 ,41.60 ,41.65 ,31.70 ,43.85 ,36.64 ,30.68 ,40.40 ,39.41 ,29.70 ,41.03 ,33.79 ,24.60 ,대진대,다,16 ,경기,포천,공통,대진대,간호,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,건축공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,912.31 ,859.01 ,796.24 ,49.31 ,59.74 ,69.46 ,55.57 ,60.14 ,59.24 ,76.84 ,72.49 ,52.06 ,51.93 ,54.23 ,57.85 ,74.02 ,64.61 ,48.37 ,대진대,가,10 ,경기,포천,자연,대진대,건축공학부,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,경영학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,861.71 ,818.31 ,793.08 ,48.77 ,60.90 ,66.02 ,52.25 ,57.07 ,50.39 ,62.50 ,-,-,48.20 ,51.54 ,48.73 ,58.37 ,-,-,대진대,가,25 ,경기,포천,인문,대진대,경영,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,공공인재법학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,851.81 ,805.96 ,761.22 ,51.25 ,62.50 ,69.70 ,57.45 ,67.80 ,55.40 ,66.87 ,-,-,55.69 ,65.37 ,53.06 ,63.00 ,-,-,대진대,나,17 ,경기,포천,인문,대진대,법학,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,공학자율학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,886.25 ,826.73 ,753.61 ,54.01 ,65.43 ,75.56 ,62.39 ,64.73 ,62.26 ,76.33 ,76.65 ,52.06 ,58.32 ,59.94 ,57.39 ,74.36 ,67.37 ,48.37 ,대진대,나,67 ,경기,포천,자연,대진대,공학자율학부,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,국제통상학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,841.86 ,790.38 ,728.01 ,54.08 ,66.72 ,76.17 ,61.72 ,67.56 ,57.21 ,68.75 ,-,-,55.69 ,63.03 ,53.06 ,65.85 ,-,-,대진대,가,23 ,경기,포천,인문,대진대,국제통상,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,국제학부(국제지역학),오류(영어국사),0.00 ,0.00 ,0.00 ,,,842.49 ,793.10 ,750.47 ,53.65 ,66.01 ,72.40 ,62.83 ,60.07 ,59.24 ,76.76 ,-,-,55.69 ,51.93 ,55.75 ,72.75 ,-,-,대진대,가,17 ,경기,포천,인문,대진대,국제지역학전공,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,국제학부(중국학),오류(영어국사),0.00 ,0.00 ,0.00 ,,,835.86 ,781.97 ,743.89 ,55.72 ,67.88 ,73.56 ,61.67 ,57.86 ,68.22 ,76.94 ,-,-,58.23 ,56.42 ,64.48 ,74.98 ,-,-,대진대,가,29 ,경기,포천,인문,대진대,중국학,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,글로벌경제학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,842.53 ,795.67 ,747.46 ,53.64 ,65.20 ,73.02 ,56.49 ,69.09 ,59.24 ,69.67 ,-,-,50.62 ,63.03 ,53.28 ,67.68 ,-,-,대진대,가,22 ,경기,포천,인문,대진대,글로벌경제,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,데이터경영산업공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,892.16 ,833.09 ,723.45 ,53.12 ,64.35 ,78.99 ,58.03 ,69.97 ,55.75 ,76.94 ,90.34 ,50.09 ,56.08 ,62.49 ,53.06 ,75.37 ,75.63 ,48.25 ,대진대,가,12 ,경기,포천,자연,대진대,산업공,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,문예콘텐츠창작학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,848.88 ,802.52 ,767.78 ,51.76 ,63.29 ,69.04 ,60.53 ,60.37 ,59.24 ,74.35 ,-,-,55.69 ,56.42 ,53.06 ,70.88 ,-,-,대진대,다,14 ,경기,포천,인문,대진대,문예창작,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,문헌정보학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,856.96 ,810.84 ,777.35 ,50.55 ,61.71 ,68.22 ,53.89 ,53.36 ,61.11 ,70.58 ,-,-,50.62 ,51.54 ,57.85 ,68.33 ,-,-,대진대,나,15 ,경기,포천,인문,대진대,문헌정보,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,미디어커뮤니케이션학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,862.89 ,824.01 ,795.67 ,48.09 ,57.85 ,65.20 ,64.73 ,53.14 ,50.39 ,59.78 ,-,-,55.69 ,47.53 ,48.73 ,53.90 ,-,-,대진대,나,24 ,경기,포천,인문,대진대,미디어커뮤,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,바이오헬스케어학부(에코응용화학),오류(영어국사),0.00 ,0.00 ,0.00 ,,,889.52 ,828.76 ,728.39 ,53.58 ,64.91 ,78.40 ,62.28 ,60.07 ,65.45 ,80.00 ,88.97 ,53.74 ,57.94 ,57.17 ,59.68 ,75.08 ,69.45 ,50.37 ,대진대,가,12 ,경기,포천,자연,대진대,화학,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,바이오헬스케어학부(의생명과학),오류(영어국사),0.00 ,0.00 ,0.00 ,,,900.91 ,850.26 ,768.87 ,50.65 ,61.35 ,72.93 ,70.82 ,55.80 ,54.61 ,74.81 ,74.18 ,51.98 ,63.68 ,54.05 ,48.89 ,72.90 ,63.36 ,49.60 ,대진대,가,11 ,경기,포천,자연,대진대,의생명과학,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,반도체융합공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,893.33 ,835.04 ,766.55 ,52.45 ,63.54 ,73.43 ,54.21 ,64.73 ,62.26 ,76.33 ,76.65 ,52.06 ,50.07 ,59.94 ,57.39 ,74.36 ,67.37 ,48.37 ,대진대,가,20 ,경기,포천,자연,대진대,반도체융합공학과,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,보건경영학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,892.44 ,834.02 ,753.26 ,52.92 ,64.11 ,75.69 ,60.07 ,70.36 ,54.61 ,73.97 ,78.60 ,51.57 ,56.83 ,56.47 ,50.36 ,71.20 ,66.57 ,48.44 ,대진대,가,10 ,경기,포천,자연,대진대,보건경영학과,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,사회복지아동학부(사회복지),오류(영어국사),0.00 ,0.00 ,0.00 ,,,837.94 ,783.73 ,724.43 ,55.47 ,67.75 ,77.18 ,59.43 ,72.26 ,59.24 ,74.80 ,-,-,55.69 ,66.83 ,55.22 ,71.75 ,-,-,대진대,나,13 ,경기,포천,인문,대진대,사회복지,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,사회복지아동학부(아동),오류(영어국사),0.00 ,0.00 ,0.00 ,,,844.85 ,798.61 ,755.95 ,53.26 ,64.56 ,70.33 ,62.28 ,57.86 ,59.24 ,74.80 ,-,-,59.64 ,56.42 ,57.85 ,71.75 ,-,-,대진대,나,13 ,경기,포천,인문,대진대,아동,통합선발,대진인문,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,스마트건설환경공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,876.14 ,819.47 ,738.59 ,55.46 ,67.18 ,77.57 ,62.39 ,66.17 ,68.22 ,80.16 ,65.58 ,56.30 ,60.74 ,62.00 ,64.27 ,78.74 ,60.79 ,52.17 ,대진대,나,21 ,경기,포천,자연,대진대,스마트건설,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,스마트건설환경공학부(스마트시티),오류(영어국사),0.00 ,0.00 ,0.00 ,,,874.40 ,809.65 ,725.49 ,56.29 ,68.19 ,78.74 ,62.39 ,68.22 ,68.22 ,80.16 ,65.58 ,56.70 ,60.74 ,62.49 ,64.27 ,78.74 ,60.79 ,52.37 ,대진대,가,15 ,경기,포천,자연,대진대,스마트시티,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,스마트건설환경공학부(토목공학),오류(영어국사),0.00 ,0.00 ,0.00 ,,,880.96 ,821.97 ,748.05 ,54.77 ,66.35 ,76.62 ,62.39 ,61.92 ,68.22 ,80.16 ,65.58 ,56.70 ,60.74 ,58.83 ,64.27 ,78.74 ,60.79 ,52.37 ,대진대,가,15 ,경기,포천,자연,대진대,건설시스템,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,스마트건설환경공학부(환경에너지),오류(영어국사),0.00 ,0.00 ,0.00 ,,,874.40 ,809.03 ,724.82 ,56.35 ,68.26 ,78.82 ,62.39 ,68.36 ,68.22 ,80.16 ,65.58 ,57.09 ,60.74 ,64.67 ,64.27 ,78.74 ,60.79 ,52.57 ,대진대,나,15 ,경기,포천,자연,대진대,환경에너지,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,스마트융합보안학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,892.51 ,834.64 ,765.29 ,52.69 ,63.82 ,73.70 ,63.57 ,68.12 ,61.48 ,69.15 ,77.90 ,50.04 ,61.11 ,64.32 ,58.02 ,65.12 ,62.79 ,47.85 ,대진대,나,8 ,경기,포천,자연,대진대,스마트융합보안,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,식품영양학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,901.12 ,850.60 ,650.13 ,50.61 ,61.31 ,84.58 ,83.35 ,60.07 ,59.24 ,69.81 ,88.43 ,50.15 ,79.31 ,58.14 ,54.16 ,67.80 ,72.58 ,47.64 ,대진대,가,12 ,경기,포천,자연,대진대,식품영양,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,신소재공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,892.47 ,834.29 ,759.13 ,52.82 ,63.99 ,74.64 ,57.76 ,61.52 ,66.93 ,74.38 ,81.34 ,50.20 ,54.75 ,59.18 ,59.27 ,72.90 ,67.14 ,47.08 ,대진대,나,14 ,경기,포천,자연,대진대,신소재,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
이과,대진대학교,에너지공학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,880.27 ,821.17 ,741.89 ,54.93 ,66.54 ,77.30 ,59.99 ,67.61 ,65.45 ,81.76 ,78.67 ,47.45 ,56.83 ,62.79 ,58.11 ,79.40 ,68.55 ,44.81 ,대진대,나,22 ,경기,포천,자연,대진대,에너지공학,통합선발,대진자연,자유선택,백+백,국수영탐(1)한中가중택2,,,국수영탐(1)한中가중택2,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-5.00 ,-10.00 ,-22.00 ,-35.00 ,-50.00 ,-60.00 ,-70.00 ,-90.00 
